match_minute	match_second	position_x	position_y	play_type	BodyPart	Number_Intervening_Opponents	Number_Intervening_Teammates	Interference_on_Shooter	outcome	position_xM	position_yM	position_xM_r	position_yM_r	position_xM_std	position_yM_std	position_xM_std_r	position_yM_std_r	BodyPartCode	Interference_on_Shooter_Code	distance_to_goalM	distance_to_centerM	angle	isFoot	isHead	header_distance_to_goalM	High	Low	Medium
71	23	23.94	-12.72	Open Play	Right	2	0	Medium	Saved	29.06	-12.75	-29.06	12.75	82.06	21.25	135.06	55.25	2	2	27.123534061770048	12.75	28.03893703626404	1	0	0.0	0	0	1
46	21	23.44	-2.49	Open Play	Right	3	0	Low	Saved	29.56	-2.495872641509434	-29.56	2.495872641509434	82.56	31.504127358490567	135.56	65.50412735849056	2	1	23.572504751142493	2.495872641509434	6.07790819767859	1	0	0.0	0	1	0
21	8	9.98	0.75	Open Play	Head	1	0	Medium	Missed	43.02	0.7517688679245282	-43.02	-0.7517688679245282	96.02	34.751768867924525	149.01999999999998	68.75176886792453	3	2	10.008274398255706	0.7517688679245282	4.30781466682178	0	1	10.008274398255706	0	0	1
3	3	10.97	2.24	Open Play	Right	5	0	High	Blocked	42.03	2.2452830188679247	-42.03	-2.2452830188679247	95.03	36.24528301886792	148.03	70.24528301886792	2	3	11.197419159557109	2.2452830188679247	11.56724626882079	1	0	0.0	1	0	0
9	40	9.98	-11.47	Open Play	Right	2	0	Medium	Saved	43.02	-11.497051886792452	-43.02	11.497051886792452	96.02	22.502948113207548	149.01999999999998	56.50294811320755	2	2	15.224408103029752	11.497051886792452	49.04043070581948	1	0	0.0	0	0	1
43	0	7.73	12.22	Open Play	Left	2	0	Medium	Missed	45.27	12.248820754716984	-45.27	-12.248820754716984	98.27	46.24882075471698	151.26999999999998	80.24882075471697	1	2	14.484008764191824	12.248820754716984	57.74474866456845	1	0	0.0	0	0	1
30	33	17.21	-14.22	Open Play	Left	3	0	Medium	Blocked	35.79	-14.253537735849056	-35.79	14.253537735849056	88.78999999999999	19.746462264150946	141.79	53.74646226415094	1	2	22.34608328068418	14.253537735849056	39.63198028691847	1	0	0.0	0	0	1
16	46	5.99	3.49	Open Play	Head	2	0	Low	Saved	47.01	3.4982311320754715	-47.01	-3.4982311320754715	100.01	37.49823113207548	153.01	71.49823113207547	3	1	6.936693812863738	3.4982311320754715	30.285435704620035	0	1	6.936693812863738	0	1	0
63	51	26.43	5.49	Open Play	Right	4	2	High	Missed	26.57	5.502948113207547	-26.57	-5.502948113207547	79.57	39.502948113207545	132.57	73.50294811320754	2	3	26.99680236503305	5.502948113207547	11.761428578576943	1	0	0.0	1	0	0
89	42	23.44	-1.5	Open Play	Left	4	2	Medium	Missed	29.56	-1.5035377358490565	-29.56	1.5035377358490565	82.56	32.49646226415094	135.56	66.49646226415095	1	2	23.488172038775648	1.5035377358490565	3.670158219359098	1	0	0.0	0	0	1
79	0	2.0	2.74	Open Play	Left	1	0	Low	Goal	51.0	2.7464622641509435	-51.0	-2.7464622641509435	104.0	36.74646226415094	157.0	70.74646226415095	1	1	3.397507169735647	2.7464622641509435	53.93753593338507	1	0	0.0	0	1	0
